HGNC,ENTREZ_ID,OMIM_ID,ENSEMBL_ID,ENSP,ASD
CDC42BPG,55561,613991,ENSG00000171219,ENSP00000345133,0
NKX2-4,644524,607808,ENSG00000125816,ENSP00000345147,0
APOD,347,107740,ENSG00000189058,ENSP00000345179,0
OLFM3,118427,607567,ENSG00000118733,ENSP00000345192,0
UBQLN2,29978,300264,ENSG00000188021,ENSP00000345195,0
RBPJ,3516,147183,ENSG00000168214,ENSP00000345206,0
DNER,92737,607299,ENSG00000187957,ENSP00000345229,1
TPM4,7171,600317,ENSG00000167460,ENSP00000345230,0
SIGLEC10,89790,606091,ENSG00000142512,ENSP00000345243,0
EPB41,2035,130500,ENSG00000159023,ENSP00000345259,0
MGAT3,4248,604621,ENSG00000128268,ENSP00000345270,0
GPT2,84706,138210,ENSG00000166123,ENSP00000345282,0
NDRG3,57446,605273,ENSG00000101079,ENSP00000345292,0
ZNF69,7620,194543,ENSG00000198429,ENSP00000345333,0
PTGES2,80142,608152,ENSG00000148334,ENSP00000345341,0
CTSL,1514,116880,ENSG00000135047,ENSP00000345344,0
HMGB1,3146,163905,ENSG00000189403,ENSP00000345347,0
PODXL2,50512,616627,ENSG00000114631,ENSP00000345359,0
MAFF,23764,604877,ENSG00000185022,ENSP00000345393,0
PAPLN,89932,617785,ENSG00000100767,ENSP00000345395,0
SPRED3,399473,609293,ENSG00000188766,ENSP00000345405,0
ASCL4,121549,609155,ENSG00000187855,ENSP00000345420,0
CASKIN1,57524,612184,ENSG00000167971,ENSP00000345436,0
SAMM50,25813,612058,ENSG00000100347,ENSP00000345445,0
NHLRC1,378884,608072,ENSG00000187566,ENSP00000345464,0
PCDHB13,56123,606339,ENSG00000187372,ENSP00000345491,0
SH2B3,10019,605093,ENSG00000111252,ENSP00000345492,0
PLSCR1,5359,604170,ENSG00000188313,ENSP00000345494,0
PDE4D,5144,600129,ENSG00000113448,ENSP00000345502,0
E2F1,1869,189971,ENSG00000101412,ENSP00000345571,0
DNAJB12,54788,608376,ENSG00000148719,ENSP00000345575,0
MAP3K15,389840,300820,ENSG00000180815,ENSP00000345629,0
VAPA,9218,605703,ENSG00000101558,ENSP00000345656,0
CA7,766,114770,ENSG00000168748,ENSP00000345659,0
ILDR1,286676,609739,ENSG00000145103,ENSP00000345667,0
CTSB,1508,116810,ENSG00000164733,ENSP00000345672,0
GATA2,2624,137295,ENSG00000179348,ENSP00000345681,0
NFYA,4800,189903,ENSG00000001167,ENSP00000345702,0
KCNJ11,3767,600937,ENSG00000187486,ENSP00000345708,0
TOR1A,1861,605204,ENSG00000136827,ENSP00000345719,0
ATP7A,538,300011,ENSG00000165240,ENSP00000345728,0
DLG1,1739,601014,ENSG00000075711,ENSP00000345731,1
SCNN1B,6338,600760,ENSG00000168447,ENSP00000345751,0
MTMR2,8898,603557,ENSG00000087053,ENSP00000345752,0
PFKM,5213,610681,ENSG00000152556,ENSP00000345771,0
TEAD3,7005,603170,ENSG00000007866,ENSP00000345772,0
ALDH3A2,224,609523,ENSG00000072210,ENSP00000345774,0
FZD9,8326,601766,ENSG00000188763,ENSP00000345785,0
ZC3H7B,23264,618206,ENSG00000100403,ENSP00000345793,0
KRBOX4,55634,300585,ENSG00000147121,ENSP00000345797,0
ARHGAP12,94134,610577,ENSG00000165322,ENSP00000345808,0
PMEPA1,56937,606564,ENSG00000124225,ENSP00000345826,0
DPY30,84661,612032,ENSG00000162961,ENSP00000345837,0
SPAM1,6677,600930,ENSG00000106304,ENSP00000345849,0
DUSP9,1852,300134,ENSG00000130829,ENSP00000345853,0
GJB4,127534,605425,ENSG00000189433,ENSP00000345868,0
SLC26A3,1811,126650,ENSG00000091138,ENSP00000345873,0
NUP50,10762,604646,ENSG00000093000,ENSP00000345895,0
LYAR,55646,617684,ENSG00000145220,ENSP00000345917,0
RPS21,6227,180477,ENSG00000171858,ENSP00000345957,0
PGLYRP2,114770,608199,ENSG00000161031,ENSP00000345968,1
ENOSF1,55556,607427,ENSG00000132199,ENSP00000345974,0
LRFN2,57497,612808,ENSG00000156564,ENSP00000345985,1
PLCH1,23007,612835,ENSG00000114805,ENSP00000345988,0
DMPK,1760,605377,ENSG00000104936,ENSP00000345997,1
RPL3,6122,604163,ENSG00000100316,ENSP00000346001,0
RPL36AL,6166,180469,ENSG00000165502,ENSP00000346012,0
RPL27A,6157,603637,ENSG00000166441,ENSP00000346015,0
RPL21,6144,603636,ENSG00000122026,ENSP00000346027,0
ANXA2,302,151740,ENSG00000182718,ENSP00000346032,0
RPLP1,6176,180520,ENSG00000137818,ENSP00000346037,0
RPS17,6218,180472,ENSG00000182774,ENSP00000346046,0
RPS3A,6189,180478,ENSG00000145425,ENSP00000346050,0
TDRD6,221400,611200,ENSG00000180113,ENSP00000346065,0
RPSA,3921,150370,ENSG00000168028,ENSP00000346067,0
RPL22,6146,180474,ENSG00000116251,ENSP00000346088,0
GPX4,2879,138322,ENSG00000167468,ENSP00000346103,0
SLC12A6,9990,604878,ENSG00000140199,ENSP00000346112,0
DDX21,9188,606357,ENSG00000165732,ENSP00000346120,0
PLEKHB1,58473,607651,ENSG00000021300,ENSP00000346127,0
TBC1D20,128637,611663,ENSG00000125875,ENSP00000346139,0
PRKAA1,5562,602739,ENSG00000132356,ENSP00000346148,0
MAGI2,9863,606382,ENSG00000187391,ENSP00000346151,0
UCKL1,54963,610866,ENSG00000198276,ENSP00000346155,0
REG4,83998,609846,ENSG00000134193,ENSP00000346158,0
DUSP19,142679,611437,ENSG00000162999,ENSP00000346160,0
ETFB,2109,130410,ENSG00000105379,ENSP00000346173,1
SETDB2,83852,607865,ENSG00000136169,ENSP00000346175,1
NDUFV3,4731,602184,ENSG00000160194,ENSP00000346196,0
TAP1,6890,170260,ENSG00000168394,ENSP00000346206,0
FBXO2,26232,607112,ENSG00000116661,ENSP00000346240,0
BPIFA1,51297,607412,ENSG00000198183,ENSP00000346251,0
PPTC7,160760,609668,ENSG00000196850,ENSP00000346255,0
SYT5,6861,600782,ENSG00000129990,ENSP00000346265,0
SLC6A20,54716,605616,ENSG00000163817,ENSP00000346298,0
CRKL,1399,602007,ENSG00000099942,ENSP00000346300,0
COPS8,10920,616011,ENSG00000198612,ENSP00000346340,0
RFPL1,5988,605968,ENSG00000128250,ENSP00000346342,0
KIAA0586,9786,610178,ENSG00000100578,ENSP00000346359,0
APBB3,10307,602711,ENSG00000113108,ENSP00000346378,0
MEF2A,4205,600660,ENSG00000068305,ENSP00000346389,0
LRRIQ3,127255,617957,ENSG00000162620,ENSP00000346414,0
ATG7,10533,608760,ENSG00000197548,ENSP00000346437,1
LRMP,4033,602003,ENSG00000118308,ENSP00000346442,0
VPS72,6944,600607,ENSG00000163159,ENSP00000346464,0
WDR91,29062,616303,ENSG00000105875,ENSP00000346466,0
ADAMTSL2,9719,612277,ENSG00000197859,ENSP00000346478,0
DDRGK1,65992,616177,ENSG00000198171,ENSP00000346483,0
MAK,4117,154235,ENSG00000111837,ENSP00000346484,0
PDGFA,5154,173430,ENSG00000197461,ENSP00000346508,0
SCN8A,6334,600702,ENSG00000196876,ENSP00000346534,1
SMOC2,64094,607223,ENSG00000112562,ENSP00000346537,0
ANXA6,309,114070,ENSG00000197043,ENSP00000346550,0
FILIP1L,11259,612993,ENSG00000168386,ENSP00000346560,0
AK5,26289,608009,ENSG00000154027,ENSP00000346577,0
STYX,6815,615814,ENSG00000198252,ENSP00000346599,0
THRAP3,9967,603809,ENSG00000054118,ENSP00000346634,0
HKDC1,80201,617221,ENSG00000156510,ENSP00000346643,0
OCA2,4948,611409,ENSG00000104044,ENSP00000346659,0
WNK3,65267,300358,ENSG00000196632,ENSP00000346667,1
FYN,2534,137025,ENSG00000010810,ENSP00000346671,0
ELOVL2,54898,611814,ENSG00000197977,ENSP00000346693,1
HNRNPA2B1,3181,600124,ENSG00000122566,ENSP00000346694,0
BMF,90427,606266,ENSG00000104081,ENSP00000346697,0
PES1,23481,605819,ENSG00000100029,ENSP00000346725,0
ZNF589,51385,616702,ENSG00000164048,ENSP00000346729,0
SND1,27044,602181,ENSG00000197157,ENSP00000346762,1
UGT1A9,54600,606434,ENSG00000241119,ENSP00000346768,0
PCDHB11,56125,606337,ENSG00000197479,ENSP00000346802,0
CRYBA4,1413,123631,ENSG00000196431,ENSP00000346805,0
PGAP1,80055,611655,ENSG00000197121,ENSP00000346809,0
ALDH9A1,223,602733,ENSG00000143149,ENSP00000346827,0
WLS,79971,611514,ENSG00000116729,ENSP00000346829,0
FN1,2335,135600,ENSG00000115414,ENSP00000346839,0
FAR1,84188,616107,ENSG00000197601,ENSP00000346874,0
NKX2-1,7080,600635,ENSG00000136352,ENSP00000346879,0
GABPA,2551,600609,ENSG00000154727,ENSP00000346886,0
SERF1A,8293,603011,ENSG00000172058,ENSP00000346892,0
AK2,204,103020,ENSG00000004455,ENSP00000346921,0
C6orf120,387263,616987,ENSG00000185127,ENSP00000346931,0
TMEM205,374882,613771,ENSG00000105518,ENSP00000346954,0
SLC25A26,115286,611037,ENSG00000144741,ENSP00000346955,0
SLC38A6,145389,616518,ENSG00000139974,ENSP00000346959,0
EGFLAM,133584,617683,ENSG00000164318,ENSP00000346964,0
TMEM207,131920,614786,ENSG00000198398,ENSP00000346981,0
WAC,51322,615049,ENSG00000095787,ENSP00000346986,1
SCARA5,286133,611306,ENSG00000168079,ENSP00000346990,0
SUV39H2,79723,606503,ENSG00000152455,ENSP00000346997,0
PIP4K2C,79837,617104,ENSG00000166908,ENSP00000347032,0
PLSCR4,57088,607612,ENSG00000114698,ENSP00000347038,0
FMOD,2331,600245,ENSG00000122176,ENSP00000347041,0
ZNF649,65251,611903,ENSG00000198093,ENSP00000347043,0
PDE5A,8654,603310,ENSG00000138735,ENSP00000347046,0
MYL4,4635,160770,ENSG00000198336,ENSP00000347055,0
NET1,10276,606450,ENSG00000173848,ENSP00000347134,0
ASGR2,433,108361,ENSG00000161944,ENSP00000347140,0
ATRNL1,26033,612869,ENSG00000107518,ENSP00000347152,1
HIST1H4J,8363,602826,ENSG00000197238,ENSP00000347168,0
NEIL1,79661,608844,ENSG00000140398,ENSP00000347170,0
HTT,3064,613004,ENSG00000197386,ENSP00000347184,0
C5AR1,728,113995,ENSG00000197405,ENSP00000347197,0
SRGAP1,57522,606523,ENSG00000196935,ENSP00000347198,0
GPAA1,8733,603048,ENSG00000197858,ENSP00000347206,0
ENTPD2,954,602012,ENSG00000054179,ENSP00000347213,0
BLM,641,604610,ENSG00000197299,ENSP00000347232,0
ITSN2,50618,604464,ENSG00000198399,ENSP00000347244,0
MRPL52,122704,611856,ENSG00000172590,ENSP00000347277,0
C6orf89,221477,616642,ENSG00000198663,ENSP00000347322,0
MSRB3,253827,613719,ENSG00000174099,ENSP00000347324,0
MAGEA11,4110,300344,ENSG00000185247,ENSP00000347358,0
OCLN,100506658,602876,ENSG00000197822,ENSP00000347379,0
AP3M1,26985,610366,ENSG00000185009,ENSP00000347408,0
KEL,3792,613883,ENSG00000197993,ENSP00000347409,0
AP3D1,8943,607246,ENSG00000065000,ENSP00000347416,0
MINK1,50488,609426,ENSG00000141503,ENSP00000347427,0
APCDD1,147495,607479,ENSG00000154856,ENSP00000347433,0
TDRD7,23424,611258,ENSG00000196116,ENSP00000347444,0
LINGO1,84894,609791,ENSG00000169783,ENSP00000347451,0
ANO1,55107,610108,ENSG00000131620,ENSP00000347454,0
GIT2,9815,608564,ENSG00000139436,ENSP00000347464,0
THSD4,79875,614476,ENSG00000187720,ENSP00000347484,0
WARS,7453,191050,ENSG00000140105,ENSP00000347495,0
MYH7,4625,160760,ENSG00000092054,ENSP00000347507,0
RNF220,55182,616136,ENSG00000187147,ENSP00000347548,0
AGK,55750,610345,ENSG00000006530,ENSP00000347581,0
MFSD12,126321,617745,ENSG00000161091,ENSP00000347583,0
GFRA1,2674,601496,ENSG00000151892,ENSP00000347591,0
ARID4A,5926,180201,ENSG00000032219,ENSP00000347602,0
NUDCD3,23386,610296,ENSG00000015676,ENSP00000347626,0
KRTAP13-1,140258,608718,ENSG00000198390,ENSP00000347635,0
SOX12,6666,601947,ENSG00000177732,ENSP00000347646,0
COL18A1,80781,120328,ENSG00000182871,ENSP00000347665,0
VANGL1,81839,610132,ENSG00000173218,ENSP00000347672,0
LMX1B,4010,602575,ENSG00000136944,ENSP00000347684,1
PDE4C,5143,600128,ENSG00000105650,ENSP00000347689,0
OPHN1,4983,300127,ENSG00000079482,ENSP00000347710,1
C2CD4A,145741,610343,ENSG00000198535,ENSP00000347712,0
FCAR,2204,147045,ENSG00000186431,ENSP00000347714,0
DPF1,8193,601670,ENSG00000011332,ENSP00000347716,0
DHCR7,1717,602858,ENSG00000172893,ENSP00000347717,1
TBCD,6904,604649,ENSG00000141556,ENSP00000347719,0
SPNS3,201305,611701,ENSG00000182557,ENSP00000347721,0
ZNF536,9745,618037,ENSG00000198597,ENSP00000347730,0
PDZD3,79849,607146,ENSG00000172367,ENSP00000347742,0
TPRA1,131601,608336,ENSG00000163870,ENSP00000347748,0
HTR3A,3359,182139,ENSG00000166736,ENSP00000347754,1
ZNF140,7699,604082,ENSG00000196387,ENSP00000347755,0
NEK5,341676,616731,ENSG00000197168,ENSP00000347767,0
SYNJ2,8871,609410,ENSG00000078269,ENSP00000347792,0
MORC4,79710,300970,ENSG00000133131,ENSP00000347821,0
KRT39,390792,616678,ENSG00000196859,ENSP00000347823,0
FBXL3,26224,605653,ENSG00000005812,ENSP00000347834,0
UBE2H,7328,601082,ENSG00000186591,ENSP00000347836,1
RAB11FIP2,22841,608599,ENSG00000107560,ENSP00000347839,0
SORBS2,8470,616349,ENSG00000154556,ENSP00000347852,0
VAT1,10493,604631,ENSG00000108828,ENSP00000347872,0
PLEKHA7,144100,612686,ENSG00000166689,ENSP00000347883,0
CLEC12A,160364,612088,ENSG00000172322,ENSP00000347916,0
COA4,51287,608016,ENSG00000181924,ENSP00000347919,0
SFXN4,119559,615564,ENSG00000183605,ENSP00000347924,0
PLGLB1,5343,173340,ENSG00000183281,ENSP00000347933,0
RET,5979,164761,ENSG00000165731,ENSP00000347942,0
TNFRSF14,8764,602746,ENSG00000157873,ENSP00000347948,0
ERCC5,2073,133530,ENSG00000134899,ENSP00000347978,0
FAS,355,134637,ENSG00000026103,ENSP00000347979,0
UBQLN3,50613,605473,ENSG00000175520,ENSP00000347997,0
PRPF39,55015,614907,ENSG00000185246,ENSP00000348010,1
SLC17A5,26503,604322,ENSG00000119899,ENSP00000348019,0
MLH3,27030,604395,ENSG00000119684,ENSP00000348020,0
COMMD6,170622,612377,ENSG00000188243,ENSP00000348054,0
UBE2I,7329,601661,ENSG00000103275,ENSP00000348056,0
ART3,419,603086,ENSG00000156219,ENSP00000348064,0
SREBF1,6720,184756,ENSG00000072310,ENSP00000348069,0
CLEC9A,283420,612252,ENSG00000197992,ENSP00000348074,0
ERCC6,2074,609413,ENSG00000225830,ENSP00000348089,0
PDLIM7,9260,605903,ENSG00000196923,ENSP00000348099,0
C1D,10438,606997,ENSG00000197223,ENSP00000348107,0
KHDRBS3,10656,610421,ENSG00000131773,ENSP00000348108,1
SVIL,6840,604126,ENSG00000197321,ENSP00000348128,0
STK31,56164,605790,ENSG00000196335,ENSP00000348132,0
PLS3,5358,300131,ENSG00000102024,ENSP00000348163,0
GTF2E2,2961,189964,ENSG00000197265,ENSP00000348168,0
HP,3240,140100,ENSG00000257017,ENSP00000348170,0
SLC25A46,91137,610826,ENSG00000164209,ENSP00000348211,0
TAT,6898,613018,ENSG00000198650,ENSP00000348234,0
STK39,27347,607648,ENSG00000198648,ENSP00000348278,1
TRIM13,10206,605661,ENSG00000204977,ENSP00000348299,0
BTG4,54766,605673,ENSG00000137707,ENSP00000348300,0
MMP23B,8510,603321,ENSG00000189409,ENSP00000348308,0
SPEF2,79925,610172,ENSG00000152582,ENSP00000348314,0
MYO9A,4649,604875,ENSG00000066933,ENSP00000348349,0
ADD3,120,601568,ENSG00000148700,ENSP00000348381,0
COL27A1,85301,608461,ENSG00000196739,ENSP00000348385,0
ZNF44,51710,194542,ENSG00000197857,ENSP00000348419,0
ACSL5,51703,605677,ENSG00000197142,ENSP00000348429,0
PSMD12,5718,604450,ENSG00000197170,ENSP00000348442,1
ANO2,57101,610109,ENSG00000047617,ENSP00000348453,0
UVRAG,7405,602493,ENSG00000198382,ENSP00000348455,0
ACMSD,130013,608889,ENSG00000153086,ENSP00000348459,0
NPAS3,64067,609430,ENSG00000151322,ENSP00000348460,0
RAC1,5879,602048,ENSG00000136238,ENSP00000348461,1
SH3YL1,26751,617314,ENSG00000035115,ENSP00000348471,0
PXK,54899,611450,ENSG00000168297,ENSP00000348472,0
FBRS,64319,608601,ENSG00000156860,ENSP00000348489,0
SUN5,140732,613942,ENSG00000167098,ENSP00000348496,0
GTF3C1,2975,603246,ENSG00000077235,ENSP00000348510,0
GJB6,10804,604418,ENSG00000121742,ENSP00000348521,0
CENPL,91687,611503,ENSG00000120334,ENSP00000348527,0
RBM38,55544,612428,ENSG00000132819,ENSP00000348538,0
CDAN1,146059,607465,ENSG00000140326,ENSP00000348564,0
UBA5,79876,610552,ENSG00000081307,ENSP00000348565,0
AKAP9,10142,604001,ENSG00000127914,ENSP00000348573,1
AMPH,273,600418,ENSG00000078053,ENSP00000348602,0
RBCK1,10616,610924,ENSG00000125826,ENSP00000348632,0
PXDNL,137902,615904,ENSG00000147485,ENSP00000348645,0
UPF2,26019,605529,ENSG00000151461,ENSP00000348708,1
AREL1,9870,615380,ENSG00000119682,ENSP00000348714,0
PUS7,54517,616261,ENSG00000091127,ENSP00000348722,0
BTN3A2,11118,613594,ENSG00000186470,ENSP00000348751,0
ORAI2,80228,610929,ENSG00000160991,ENSP00000348752,0
SPRED2,200734,609292,ENSG00000198369,ENSP00000348753,0
CCDC151,115948,615956,ENSG00000198003,ENSP00000348757,0
ARIH2,10425,605615,ENSG00000177479,ENSP00000348769,0
PITPNM1,9600,608794,ENSG00000110697,ENSP00000348772,0
ACOX3,8310,603402,ENSG00000087008,ENSP00000348775,0
MYOM1,8736,603508,ENSG00000101605,ENSP00000348821,0
ARHGEF26,26084,617552,ENSG00000114790,ENSP00000348828,0
UBE2C,11065,605574,ENSG00000175063,ENSP00000348838,0
WDR45,11152,300526,ENSG00000196998,ENSP00000348848,0
RPS26,6231,603701,ENSG00000197728,ENSP00000348849,0
STOML2,30968,608292,ENSG00000165283,ENSP00000348886,0
PIGR,5284,173880,ENSG00000162896,ENSP00000348888,0
ADAM33,80332,607114,ENSG00000149451,ENSP00000348912,0
HIST1H2BF,8343,602804,ENSG00000277224,ENSP00000348924,0
RSPO1,284654,609595,ENSG00000169218,ENSP00000348944,0
MAN1A2,10905,604345,ENSG00000198162,ENSP00000348959,0
DYNC1H1,1778,600112,ENSG00000197102,ENSP00000348965,1
MEGF6,1953,604266,ENSG00000162591,ENSP00000348982,0
SON,6651,182465,ENSG00000159140,ENSP00000348984,0
PTGER3,5733,176806,ENSG00000050628,ENSP00000349003,1
PEX14,5195,601791,ENSG00000142655,ENSP00000349016,0
ARC,23237,612461,ENSG00000198576,ENSP00000349022,0
ATN1,1822,607462,ENSG00000111676,ENSP00000349076,0
FDPS,2224,134629,ENSG00000160752,ENSP00000349078,0
MAGEA1,4100,300016,ENSG00000198681,ENSP00000349085,0
TMEM259,91304,611011,ENSG00000182087,ENSP00000349087,0
PPP4R2,151987,613822,ENSG00000163605,ENSP00000349124,0
RSPO3,84870,610574,ENSG00000146374,ENSP00000349131,0
BTN2A2,10385,613591,ENSG00000124508,ENSP00000349143,0
CNNM1,26507,607802,ENSG00000119946,ENSP00000349147,0
SIAH1,6477,602212,ENSG00000196470,ENSP00000349156,0
HNRNPH1,3187,601035,ENSG00000169045,ENSP00000349168,0
HVCN1,84329,611227,ENSG00000122986,ENSP00000349181,0
CRB3,92359,609737,ENSG00000130545,ENSP00000349204,0
PIK3R4,30849,602610,ENSG00000196455,ENSP00000349205,0
PIWIL2,55124,610312,ENSG00000197181,ENSP00000349208,0
CCDC88B,283234,611205,ENSG00000168071,ENSP00000349238,0
ITGAL,3683,153370,ENSG00000005844,ENSP00000349252,0
SPTBN1,6711,182790,ENSG00000115306,ENSP00000349259,0
HBM,3042,609639,ENSG00000206177,ENSP00000349270,0
PPP1R26,9858,614056,ENSG00000196422,ENSP00000349274,0
TBC1D9B,23061,618039,ENSG00000197226,ENSP00000349291,0
MYLIP,29116,610082,ENSG00000007944,ENSP00000349298,0
GOLGA4,2803,602509,ENSG00000144674,ENSP00000349305,0
NHEJ1,79840,611290,ENSG00000187736,ENSP00000349313,0
CACNA2D1,781,114204,ENSG00000153956,ENSP00000349320,1
TNFRSF10C,8794,603613,ENSG00000173535,ENSP00000349324,0
ATP10A,57194,605855,ENSG00000206190,ENSP00000349325,1
BICD2,23299,609797,ENSG00000185963,ENSP00000349351,0
SASH3,54440,300441,ENSG00000122122,ENSP00000349359,0
IL27,246778,608273,ENSG00000197272,ENSP00000349365,0
ABCD4,5826,603214,ENSG00000119688,ENSP00000349396,0
PTBP1,5725,600693,ENSG00000011304,ENSP00000349428,0
HIST1H2BK,85236,615045,ENSG00000197903,ENSP00000349430,0
ADAM15,8751,605548,ENSG00000143537,ENSP00000349436,0
IGF2R,3482,147280,ENSG00000197081,ENSP00000349437,0
ARG1,383,608313,ENSG00000118520,ENSP00000349446,0
CLCC1,23155,617539,ENSG00000121940,ENSP00000349456,0
ICK,22858,612325,ENSG00000112144,ENSP00000349458,0
CALM1,801,114180,ENSG00000198668,ENSP00000349467,0
KLRG1,10219,604874,ENSG00000139187,ENSP00000349477,0
SCRIB,23513,607733,ENSG00000180900,ENSP00000349486,0
MFNG,4242,602577,ENSG00000100060,ENSP00000349490,0
GUCA2A,2980,139392,ENSG00000197273,ENSP00000349493,0
ZNF254,9534,604768,ENSG00000213096,ENSP00000349494,0
ZBTB14,7541,602126,ENSG00000198081,ENSP00000349503,0
CHD4,1108,603277,ENSG00000111642,ENSP00000349508,0
PEX2,5828,170993,ENSG00000164751,ENSP00000349543,0
RASSF1,11186,605082,ENSG00000068028,ENSP00000349547,0
RAB4B,53916,612945,ENSG00000167578,ENSP00000349560,0
CFAP43,80217,617558,ENSG00000197748,ENSP00000349568,0
DCTD,1635,607638,ENSG00000129187,ENSP00000349576,0
ANK2,287,106410,ENSG00000145362,ENSP00000349588,1
ELAVL4,1996,168360,ENSG00000162374,ENSP00000349594,0
ATP2A1,487,108730,ENSG00000196296,ENSP00000349595,0
ANKRD7,56311,610731,ENSG00000106013,ENSP00000349612,0
ADIPOR2,79602,607946,ENSG00000006831,ENSP00000349616,0
LRBA,987,606453,ENSG00000198589,ENSP00000349629,1
MCRS1,10445,609504,ENSG00000187778,ENSP00000349640,0
XPNPEP3,63929,613553,ENSG00000196236,ENSP00000349658,0
SPOCK3,50859,607989,ENSG00000196104,ENSP00000349677,0
DYNLRB1,83658,607167,ENSG00000125971,ENSP00000349679,0
GM2A,2760,613109,ENSG00000196743,ENSP00000349687,0
ZDHHC9,51114,300646,ENSG00000188706,ENSP00000349689,0
ZMYM6,9204,613567,ENSG00000163867,ENSP00000349708,0
RAET1E,135250,609243,ENSG00000164520,ENSP00000349709,0
UBE2D3,7323,602963,ENSG00000109332,ENSP00000349722,0
BCL11B,64919,606558,ENSG00000127152,ENSP00000349723,0
DOK3,79930,611435,ENSG00000146094,ENSP00000349727,0
SFPQ,6421,605199,ENSG00000116560,ENSP00000349748,0
IRF5,3663,607218,ENSG00000128604,ENSP00000349770,0
TBC1D8B,54885,301027,ENSG00000133138,ENSP00000349781,0
MAP1LC3C,440738,609605,ENSG00000197769,ENSP00000349785,0
COL9A1,1297,120210,ENSG00000112280,ENSP00000349790,0
SMARCAL1,50485,606622,ENSG00000138375,ENSP00000349823,0
REPS2,9185,300317,ENSG00000169891,ENSP00000349824,0
GFPT1,2673,138292,ENSG00000198380,ENSP00000349860,0
NUDT13,25961,609233,ENSG00000166321,ENSP00000349874,0
GALP,85569,611178,ENSG00000197487,ENSP00000349884,0
LAGE3,8270,300060,ENSG00000196976,ENSP00000349923,0
PTPRS,5802,601576,ENSG00000105426,ENSP00000349932,0
ANAPC11,51529,614534,ENSG00000141552,ENSP00000349957,0
ACTB,60,102630,ENSG00000075624,ENSP00000349960,0
SMC4,10051,605575,ENSG00000113810,ENSP00000349961,0
CCRL2,9034,608379,ENSG00000121797,ENSP00000349967,0
ERGIC3,51614,616971,ENSG00000125991,ENSP00000349970,0
CEACAM3,1084,609142,ENSG00000170956,ENSP00000349971,0
GIP,2695,137240,ENSG00000159224,ENSP00000350005,0
ACSL3,2181,602371,ENSG00000123983,ENSP00000350012,0
SH3BP1,23616,617368,ENSG00000100092,ENSP00000350018,0
SLC29A2,3177,602110,ENSG00000174669,ENSP00000350024,0
FRMD4A,55691,616305,ENSG00000151474,ENSP00000350032,0
SMC1B,27127,608685,ENSG00000077935,ENSP00000350036,0
HOMEZ,57594,608119,ENSG00000215271,ENSP00000350049,0
STRN3,29966,614766,ENSG00000196792,ENSP00000350071,0
ARPIN,348110,615543,ENSG00000242498,ENSP00000350075,0
ARID5A,10865,611583,ENSG00000196843,ENSP00000350078,0
ZNF43,7594,603972,ENSG00000198521,ENSP00000350085,0
POP5,51367,609992,ENSG00000167272,ENSP00000350098,0
PLN,5350,172405,ENSG00000198523,ENSP00000350132,1
RIMKLB,57494,614054,ENSG00000166532,ENSP00000350136,0
SYCP2,10388,604105,ENSG00000196074,ENSP00000350162,0
FXR1,8087,600819,ENSG00000114416,ENSP00000350170,0
SSTR2,6752,182452,ENSG00000180616,ENSP00000350198,0
AP1B1,162,600157,ENSG00000100280,ENSP00000350199,0
DNAJC14,85406,606092,ENSG00000135392,ENSP00000350223,0
BMX,660,300101,ENSG00000102010,ENSP00000350224,0
POT1,25913,606478,ENSG00000128513,ENSP00000350249,1
CCR9,10803,604738,ENSG00000173585,ENSP00000350256,0
PIGN,23556,606097,ENSG00000197563,ENSP00000350263,0
DENND2D,79961,615111,ENSG00000162777,ENSP00000350266,0
BRPF3,27154,616856,ENSG00000096070,ENSP00000350267,0
ATP2B4,493,108732,ENSG00000058668,ENSP00000350310,0
BCO2,83875,611740,ENSG00000197580,ENSP00000350314,0
